type,phenomenon,dataset,underspecified sentence,control sentence,und length in words,control length in words,und word length,control word length,und length in characters,control length in characters,und average concreteness,control average concreteness,und average AoA,control average AoA,und average word frequency,control average word frequency
3,Fused head,CLAIRE,"These cook quickly, so be ready to remove them once finished. ","These chips cook quickly, so be ready to remove them once finished. ",11,12,4.636363636,4.666666667,62,68,2.658072806,2.844900073,6.591121109,6.958530439,0.062299242,0.057158003
3,Fused head,CLAIRE,"While this is the 'way to do it', that doesn't make it a good idea. ","While this website is the 'way to do it', that doesn't make it a good idea. ",15,16,3.533333333,3.75,68,76,2.298088986,2.436958424,6.901313827,7.261231713,0.173559986,0.163368601
3,Fused head,CLAIRE,This will show you how to easily move apps and data content from your phone to an external SD card. ,This tutorial will show you how to easily move apps and data content from your phone to an external SD card. ,20,21,4.0,4.19047619,100,109,2.687753391,2.705955611,7.37708822,7.499607829,0.106605662,0.101565285
3,Fused head,CLAIRE,"If you are appealing a motion for summary judgment, this will include all of the documents that were submitted to the court in preparation for the motion. ","If you are appealing a motion for summary judgment, this database will include all of the documents that were submitted to the court in preparation for the motion. ",27,28,4.740740741,4.857142857,155,164,2.389679066,2.447190528,7.013142316,7.269815805,0.225185338,0.217303133
3,Fused head,CLAIRE,2. Get pictures of your favorite actor and get copies of his or her movies on ebay if the particular you want is old. ,2. Get pictures of your favorite actor and get copies of his or her movies on ebay if the particular one you want is old. ,24,25,3.916666667,3.88,118,122,2.689222283,2.740453391,6.615110186,6.479589779,0.148519554,0.144296515
3,Fused head,CLAIRE,This is the easiest and most enjoyable way to get your child familiar with using scissors. ,This school is the easiest and most enjoyable way to get your child familiar with using scissors. ,16,17,4.6875,4.764705882,91,98,2.347425054,2.491105934,7.275245963,7.076113847,0.161997539,0.153340505
3,Fused head,CLAIRE,"A baptism can be a private between you and your priest or may take place in front of an audience, such as the entire congregation. ","A baptism can be a private discussion between you and your priest or may take place in front of an audience, such as the entire congregation. ",25,26,4.24,4.461538462,131,142,2.640752035,2.657261572,6.036538931,6.088979741,0.145578017,0.14016501
3,Fused head,CLAIRE,These are the players. ,These figures are the players. ,4,5,4.75,5.2,23,31,2.365633479,2.499760174,9.245961551,9.596775854,0.275902911,0.220983671
3,Fused head,CLAIRE,Salt is an excellent agent used for many cleansing processes including this. ,Salt is an excellent agent used for many cleansing processes including this one. ,12,13,5.416666667,5.230769231,77,81,2.475733406,2.449907759,9.335066456,8.996385959,0.047816178,0.054872166
3,Fused head,CLAIRE,Most have a lot of things to do and we often forgot to take care of ourselves. ,Most mortals have a lot of things to do and we often forgot to take care of ourselves. ,17,18,3.647058824,3.833333333,79,87,2.35404711,2.391948213,6.096352428,6.36877913,0.196878134,0.185941856
3,Fused head,CLAIRE,It causes the body to become inflamed as the immune attacks healthy tissue. ,It causes the body to become inflamed as the immune link attacks healthy tissue. ,13,14,4.846153846,4.785714286,76,81,2.545774448,2.608933416,7.929532718,8.073137524,0.202813055,0.189068617
3,Fused head,CLAIRE,These should be laid down in the upper basket. ,These items should be laid down in the upper basket. ,9,10,4.222222222,4.3,47,53,2.708059324,2.740880087,7.696827808,8.027148334,0.166582032,0.15135237
3,Fused head,CLAIRE,"If you're hanging from a rope halfway down a mountainside, with a broken then remind yourself that people have survived exactly this situation. ","If you're hanging from a rope halfway down a mountainside, with a broken pole then remind yourself that people have survived exactly this situation. ",23,24,5.260869565,5.208333333,144,149,2.777014556,2.855472283,6.99892211,6.941883689,0.079157192,0.075875864
3,Fused head,CLAIRE,"This results in the narrowing of the arterial walls, which restricts blood flow and makes your heart work harder to pump blood. ","This affect results in the narrowing of the arterial walls, which restricts blood flow and makes your heart work harder to pump blood. ",22,23,4.818181818,4.869565217,128,135,2.804097075,2.766092855,7.60401657,7.690798458,0.190398737,0.182166397
3,Fused head,CLAIRE,"Regardless of the reason, many want to just remain friends after a kiss. ","Regardless of the reason, many friends want to just remain friends after a kiss. ",13,14,4.615384615,4.785714286,73,81,2.165774448,2.227952485,6.870593482,7.165553453,0.196385344,0.182699691
3,Fused head,CLAIRE,"If one arm is injured, inject the vaccine into the other. ","If one arm is injured, inject the vaccine into the other forearm. ",11,12,4.272727273,4.5,58,66,3.068981897,2.983233406,7.573167206,7.386236606,0.20610938,0.192458004
3,Fused head,CLAIRE,"If you have more ,you need a bigger habitat. ","If you have more animals ,you need a bigger habitat. ",9,10,4.0,4.3,45,53,2.71653343,2.748506783,6.922318363,7.330089834,0.074555538,0.067351449
3,Fused head,CLAIRE,"When you follow these, you’ll sometimes see suggested replies at the bottom of a conversation. ","When you follow these answers, you’ll sometimes see suggested replies at the bottom of a conversation. ",15,16,5.333333333,5.4375,95,103,2.763173449,2.717350109,7.041995294,7.003383088,0.148557543,0.140734184
3,Fused head,CLAIRE,Some believe that taking such painkillers before getting a piercing will hinder your body's ability to clot the piercing area. ,Some people believe that taking such painkillers before getting a piercing will hinder your body's ability to clot the piercing area. ,20,21,5.35,5.380952381,127,134,2.503753391,2.614050849,8.231888527,8.007512883,0.112678306,0.108301251
3,Fused head,CLAIRE,"If you believe in the Christian account of Jesus, this can be a source of strength and comfort as well. ","If you believe in the Christian account of Jesus, this story can be a source of strength and comfort as well. ",20,21,4.2,4.238095238,104,110,2.515753391,2.553098468,6.489621363,6.36582987,0.20017354,0.190926396
3,Fused head,CLAIRE,"If you want to be good at laser tag, and you think it's hard or need help, then read this. ","If you want to be good at laser tag, and you think it's hard or need help, then read this article. ",20,21,3.55,3.714285714,91,99,2.652066739,2.627682609,6.271926867,6.208131302,0.087344217,0.089829922
3,Fused head,CLAIRE,You can change the duration to however long you want this to be. ,You can change the duration to however long you want this structure to be. ,13,14,4.0,4.357142857,65,75,2.559425686,2.664466708,5.969492626,6.218100295,0.185473495,0.172432832
3,Fused head,CLAIRE,You can use this to remove ads. ,You can use this connection to remove ads. ,7,8,3.571428571,4.375,32,43,2.890361988,2.904066739,6.482008876,6.671757767,0.107324585,0.094240221
3,Fused head,CLAIRE,"It is very important not to underestimate this; while not everyone will want a piece of traditional wedding cake, almost everyone will want a cupcake! ","It is very important not to underestimate this plan; while not everyone will want a piece of traditional wedding cake, almost everyone will want a cupcake! ",25,26,5.04,5.0,151,156,2.306202713,2.299810301,6.552127373,6.489823244,0.099770383,0.101300139
3,Fused head,CLAIRE,Ask your boss if you can take a few. ,Ask your boss if you can take a few clients. ,9,10,3.111111111,3.5,37,45,2.960281546,2.912253391,5.949889904,5.954692913,0.080678292,0.073194547
3,Fused head,CLAIRE,Take the time to think honestly about your motivation for this. ,Take the time to think honestly about your motivation for this behavior. ,11,12,4.818181818,5.083333333,64,73,2.212048538,2.206044493,6.818733655,6.661524184,0.179323502,0.176008546
3,Fused head,CLAIRE,"(Most deaf can lip read to a certain extent) If you are exaggerating your mouth movements, you will be harder to understand than if you speak normally. ","(Most deaf people can lip read to a certain extent) If you are exaggerating your mouth movements, you will be harder to understand than if you speak normally. ",27,28,4.62962963,4.678571429,152,159,2.824123511,2.895404814,6.664790464,6.552476519,0.086409339,0.084064725
3,Fused head,CLAIRE,This should not be eaten. ,This pizza should not be eaten. ,5,6,4.2,4.333333333,26,32,2.306506783,2.755422319,8.39958664,7.777988867,0.047007288,0.039279096
3,Fused head,CLAIRE,For this you will need two watches. ,For this activity you will need two watches. ,7,8,4.142857143,4.625,36,45,2.976076273,2.944066739,6.658269448,6.634735767,0.051529479,0.045518545
3,Fused head,CLAIRE,The best way to become a better is to read more. ,The best way to become a better writer is to read more. ,11,12,3.454545455,3.666666667,49,56,2.106593992,2.291044493,6.204984382,6.29790235,0.154587642,0.141810949
3,Fused head,CLAIRE,These are clearly labeled in English. ,These pronouns are clearly labeled in English. ,6,7,5.333333333,5.714285714,38,47,2.684800145,2.73500969,9.78091939,9.955078486,0.078555232,0.067336523
3,Fused head,CLAIRE,Evaluate the benefits of a new home versus an old. ,Evaluate the benefits of a new home versus an old one. ,10,11,4.1,4.0,51,55,2.390880087,2.420800079,7.251466627,6.930424206,0.215287535,0.196500611
3,Fused head,CLAIRE,Don't let another take away your self esteem. ,Don't let another outsider take away your self esteem. ,8,9,4.75,5.111111111,46,55,2.722816739,2.679170435,6.265156017,6.607916459,0.015621226,0.013891106
3,Fused head,CLAIRE,You can get this from the court clerk. ,You can get this decree from the court clerk. ,8,9,3.875,4.111111111,39,46,2.840316739,2.822503768,6.404753892,6.950892348,0.165433037,0.147067434
3,Fused head,CLAIRE,"Kids, dogs, and some other pets will eat this. ","Kids, dogs, and some other pets will eat this pile. ",9,10,4.222222222,4.2,47,52,2.807229759,2.740506783,7.672997586,7.398919827,0.07656192,0.08286013
3,Fused head,CLAIRE,"This is a very useful method for finding a bug, when it is hard to find, especially on HTML and XML (because there aren't debuggers or break points). ","This mapping is a very useful method for finding a bug, when it is hard to find, especially on HTML and XML (because there aren't debuggers or break points). ",28,29,4.357142857,4.448275862,150,158,2.404514379,2.426298951,7.709546281,7.823011343,0.107930095,0.104237744
3,Fused head,CLAIRE,You can also make your own. ,You can also make your own shoes. ,6,7,3.666666667,3.857142857,28,34,2.915422319,2.778933416,6.956396689,6.706811734,0.031191369,0.028168064
3,Fused head,CLAIRE,Many living in the natural environment have the ability to sneak up on their prey in a Ninja-like manner. ,Many men living in the natural environment have the ability to sneak up on their prey in a Ninja-like manner. ,19,20,4.578947368,4.5,106,110,2.655200046,2.759940044,6.554167541,6.776460817,0.208683655,0.198625638
3,Fused head,CLAIRE,"Helping people with disabilities can be a very kind to do, as long as you're actually helping them (instead of hindering them). ","Helping people with disabilities can be a very kind treat to do, as long as you're actually helping them (instead of hindering them). ",22,23,4.818181818,4.826086957,128,134,2.519721305,2.574950813,7.057046752,6.950653415,0.093026382,0.089018294
3,Fused head,CLAIRE,3. Draw a couple more. ,3. Draw a couple more vines. ,5,6,3.6,3.833333333,23,29,2.899760174,2.811466812,8.32869664,7.5707912,0.078925525,0.076899539
3,Fused head,CLAIRE,"Before you bake these, the oven needs to be the correct temperature. ","Before you bake these ingredients, the oven needs to be the correct temperature. ",12,13,4.75,5.230769231,69,81,2.791566739,2.732984682,6.826290606,6.795360559,0.230488809,0.214557654
3,Fused head,CLAIRE,Performing this will void your warranty. ,Performing this request will void your warranty. ,6,7,5.833333333,6.0,41,49,2.640422319,2.633219131,8.187210022,8.266180019,0.048142093,0.042034146
